ID,Unnamed: 0,A_NODE,B_NODE,LENGTH,TTIME,CAPACITY,P1,P2,GAMMA,TADJ,ML_CLASS,LINK_TYPE,NO_RRS,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8,actualruntime,delay,GrossTonsOn_555,GrossTonsOn_712,GrossTonsOn_777,GrossTonsOn_802,GrossTonsOn_103,GrossTonsOn_490,GrossTonsOn_856,GrossTonsOn_780,GrossTonsOn_508,GrossTonsOn_400,GrossTonsOn_105,GrossTonsOn_154,GrossTonsOn_80,GrossTonsOn_108,GrossTonsOn_6,GrossTonsOn_320,GrossTonsOn_418,GrossTonsOn_335,GrossTonsOn_769,GrossTonsOn_967,GrossTonsOn_907,GrossTonsOn_258,GrossTonsOn_263,GrossTonsOn_300,GrossTonsOn_927,GrossTonsOn_462,GrossTonsOn_127,GrossTonsOn_850,GrossTonsOn_410,GrossTonsOn_434,GrossTonsOn_155,GrossTonsOn_998,GrossTonsOn_395,GrossTonsOn_88,GrossTonsOn_506,GrossTonsOn_156,GrossTonsOn_803,GrossTonsOn_757,GrossTonsOn_83,GrossTonsOn_357,GrossTonsOn_879,GrossTonsOn_316,GrossTonsOn_438,GrossTonsOn_797,GrossTonsOn_70,GrossTonsOn_773,GrossTonsOn_341,GrossTonsOn_871,GrossTonsOn_321,GrossTonsOn_361,GrossTonsOn_700,GrossTonsOn_496,GrossTonsOn_768,GrossTonsOn_631,GrossTonsOn_999,GrossTonsOn_90,GrossTonsOn_749,GrossTonsOn_922,GrossTonsOn_622,TotalGrossTons
19010,1662,19007,19062,32.41367,32.41367,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0,0.56,0.02,0.0,0.0,90450662.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90450662.4
19011,1663,19003,31024,8.48171,8.48171,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0,0.15,0.01,0.0,0.0,100184852.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100184852.3
19012,1664,19001,19002,67.79058,135.58116,8.3,0.052654,15.758774,25.0,0,0,2,2,777,555,0,0,0,0,0,0,2.40,0.14,454308.1,0.0,1767395.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221703.8
17175,1665,17059,17198,48.77846,73.16769,13.8,0.031592,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.45,0.23,0.0,0.0,13214967.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13214967.2
20018,1666,20001,20002,97.54714,106.415061818,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0,2.00,0.23,0.0,0.0,164956222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164956222.0
20019,1667,20002,20011,60.35774,72.429288,21.6,0.020219,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.29,0.09,0.0,0.0,7694405.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694405.8
20020,1668,20001,20011,52.47062,62.964744,21.6,0.020219,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.09,0.04,0.0,0.0,3289577.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289577.6
20021,1669,20023,20049,74.71171,128.077217143,8.3,0.052654,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,2.54,0.41,0.0,0.0,4777301.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777301.5
20022,1670,20004,20023,33.57769,57.5617542857,8.3,0.052654,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.16,0.20,0.0,0.0,5362294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5362294.1
8001,1671,8009,20034,298.91252,358.695024,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,6.14,0.16,0.0,0.0,9754366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9754366.0
20023,1672,20006,20014,31.77215,38.12658,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.67,0.03,0.0,0.0,15463053.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15463053.1
20024,1673,20032,20013,15.93254,19.119048,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.33,0.01,0.0,0.0,8704934.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8704934.5
20025,1674,20003,20013,32.73103,39.277236,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.68,0.02,0.0,0.0,8704916.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8704916.4
8002,1675,8004,8009,21.76475,26.1177,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.46,0.03,0.0,0.0,15490724.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15490724.6
20026,1676,20003,20005,11.24988,13.499856,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.23,0.01,0.0,0.0,8704916.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8704916.4
20027,1677,20032,20020,25.97773,31.173276,72.0,0.006066,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.53,0.01,0.0,0.0,8754165.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8754165.2
20028,1678,20019,20020,2.55942,3.071304,72.0,0.006066,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.05,0.00,0.0,0.0,13222030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13222030.0
20029,1679,20007,20019,15.46719,18.560628,72.0,0.006066,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.32,0.01,0.0,0.0,13461071.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13461071.3
20030,1680,20007,20009,20.90109,25.081308,72.0,0.006066,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.43,0.02,0.0,0.0,11940658.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11940658.8
20031,1681,20037,20009,14.5897,25.0109142857,72.0,0.006066,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.50,0.08,0.0,0.0,73338667.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73338667.8
40010,1682,40002,40011,57.88199,57.88199,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.08,0.11,0.0,0.0,18738101.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18738101.3
40011,1683,40001,40011,35.72427,35.72427,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.67,0.08,0.0,0.0,21792743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21792743.0
40012,1684,40013,40014,76.45278,76.45278,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.43,0.16,0.0,0.0,19919089.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19919089.9
40013,1685,40001,40013,5.80265,5.80265,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.11,0.01,0.0,0.0,23491983.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23491983.1
48059,1686,48150,40002,117.2001,100.457228571,258.0,0.001262,10.815793,10.0,0,0,4,1,777,0,0,0,0,0,0,0,1.85,0.17,0.0,0.0,117207019.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117207019.6
40014,1687,40002,20015,96.42459,82.6496485714,258.0,0.001262,10.815793,10.0,0,0,2,1,777,0,0,0,0,0,0,0,1.50,0.13,0.0,0.0,101560661.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101560661.8
40015,1688,40007,40008,0.23198,0.253069090909,43.2,0.01011,15.758774,25.0,0,0,2,2,777,797,0,0,0,0,0,0,0.01,0.00,0.0,0.0,63387956.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665599.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64053555.6
40016,1689,40013,20037,52.07933,56.8138145455,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.28,0.34,0.0,0.0,73240865.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73240865.9
40017,1690,40001,40013,5.46519,5.96202545455,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.13,0.03,0.0,0.0,62097519.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62097519.3
40018,1691,40008,40001,62.92778,68.6484872727,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.50,0.36,0.0,0.0,67168325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67168325.0
40019,1692,40007,40032,53.20425,58.041,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.25,0.28,0.0,0.0,63474601.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63474601.7
40020,1693,40028,40026,112.57096,135.085152,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,2.50,0.25,0.0,0.0,28745133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28745133.4
48060,1694,48023,40003,36.01095,86.42628,8.3,0.052654,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,1.47,0.03,0.0,0.0,710972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710972.0
40021,1695,40003,40004,63.47234,152.333616,8.3,0.052654,15.758774,25.0,0,0,2,1,797,0,0,0,0,0,0,0,2.57,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472025.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472025.1
40022,1696,40004,40005,44.18793,106.051032,8.3,0.052654,15.758774,25.0,0,0,2,1,797,0,0,0,0,0,0,0,1.81,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665599.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665599.5
40023,1697,40005,40007,40.21407,96.513768,8.3,0.052654,15.758774,25.0,0,0,2,1,797,0,0,0,0,0,0,0,1.65,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665599.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665599.5
35001,1698,35003,35002,11.01938,9.44518285714,216.0,0.002022,7.879387,10.0,0,0,4,1,777,0,0,0,0,0,0,0,0.19,0.03,0.0,0.0,127873445.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127873445.6
35002,1699,35002,48009,76.81807,65.84406,216.0,0.002022,7.879387,10.0,0,0,4,1,777,0,0,0,0,0,0,0,1.28,0.18,0.0,0.0,114660577.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114660577.4
48061,1700,48009,48051,17.87122,15.3181885714,216.0,0.002022,7.879387,10.0,0,0,4,1,777,0,0,0,0,0,0,0,0.30,0.04,0.0,0.0,120251666.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120251666.1
48062,1701,48148,48011,34.19799,37.3068981818,51.6,0.006312,21.631586,25.0,0,0,2,1,777,0,0,0,0,0,0,0,0.69,0.07,0.0,0.0,24974235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24974235.0
48063,1702,48001,48011,125.37865,136.776709091,43.2,0.01011,15.758774,25.0,0,0,2,1,777,0,0,0,0,0,0,0,2.71,0.43,0.0,0.0,27765560.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27765560.4
