,OID,ML_CLASS,LINK_TYPE,RR1,RR2,RR3,RR4,RR5,NO_TRACKS,SIGNAL,CAPY_CODE,FF_SPEED,East,SIGNAL_,TERRAIN_,DIRECTION_,SIDING_,MISSING_,AutoFlag_,A_NODE,B_NODE,LENGTH,oldID,RR6,AutoFlag1_,AutoFlag2_,AutoFlag3_,AutoFlag4_,AutoFlag5_,AutoFlag6_,ID,qty
1399,-1,1,4,712,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,36004,36015,54.2206065698,424,0,0,0,0,0,0,0,3636025,270063808.0
1400,-1,3,2,555,105,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,36003,36018,137.614804596,330,0,0,0,0,0,0,0,3636026,8504667.0
1401,-1,3,2,490,0,0,0,0,1,1,3,40,1,CTC,FLAT,BI,15,0,0,23001,23004,55.49801708,42,0,0,0,0,0,0,0,2323001,3494509.0
1402,-1,0,2,555,712,0,0,0,1,1,3,30,1,CTC,FLAT,BI,15,0,0,34013,34010,27.5343698956,0,0,0,0,0,0,0,0,3434005,0.0
1403,-1,0,3,712,105,555,0,0,2,1,1,45,1,CTC,FLAT,SD,-99,0,6,34014,34007,1.14119808303,0,0,1,1,1,1,1,1,3434006,195007664.0
1404,-1,1,2,712,105,0,0,0,1,1,3,45,1,CTC,FLAT,BI,15,0,0,36006,34003,126.873082715,17003,0,0,0,0,0,0,0,3634001,195616000.0
1405,-1,1,4,555,712,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,34004,34012,15.3624744534,2128,0,0,0,0,0,0,0,3434007,174334992.0
1406,-1,1,3,555,712,105,0,0,2,2,1,25,1,ABS,FLAT,SD,-99,0,0,34012,34007,6.28618153644,15869,0,0,0,0,0,0,0,3434008,183739264.0
1407,-1,0,4,712,105,555,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,6,34012,34010,1.62851542146,0,0,1,1,1,1,1,1,3434009,5538.5
1408,-1,0,4,712,555,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,5,34010,34014,9.09511116063,0,0,1,1,1,1,1,0,3434010,5538.5
1409,-1,3,2,555,105,0,0,0,1,1,7,45,1,CTC,HILLY,BI,15,0,0,42008,36003,57.9923804676,1101,0,0,0,0,0,0,0,4236003,48887388.0
1410,-1,4,2,555,105,0,0,0,1,4,4,30,1,NON,FLAT,BI,25,0,0,42038,42008,80.9958608975,2022,0,0,0,0,0,0,0,4242065,42373160.0
1411,-1,1,2,712,0,0,0,0,1,1,2,40,1,CTC,FLAT,BI,5,0,0,42017,42065,49.2678703899,31119,0,0,0,0,0,0,0,4242066,139432496.0
1412,-1,0,2,103,0,0,0,0,1,2,7,30,1,ABS,HILLY,BI,15,0,0,42072,42071,37.5418548614,0,0,0,0,0,0,0,0,4242067,1247215.9
1413,-1,0,2,103,0,0,0,0,1,2,7,30,1,ABS,HILLY,BI,15,0,0,42071,42081,52.8706074468,0,0,0,0,0,0,0,0,4242068,2225116.8
1414,-1,0,1,856,0,0,0,0,1,4,3,30,1,NON,FLAT,SD,15,0,0,42074,42073,3.44662500066,0,0,0,0,0,0,0,0,4242069,0.0
1415,-1,0,1,856,0,0,0,0,1,4,3,30,1,NON,FLAT,SD,15,0,0,42067,42074,6.05639104164,0,0,0,0,0,0,0,0,4242070,0.0
1416,-1,0,2,803,0,0,0,0,1,4,8,20,1,NON,HILLY,BI,25,0,0,42070,42075,5.17433815589,0,0,0,0,0,0,0,0,4242071,1508703.4
1417,-1,0,2,803,0,0,0,0,1,4,8,20,1,NON,HILLY,BI,25,0,0,42073,42075,4.77136645182,0,0,0,0,0,0,0,0,4242072,0.0
1418,-1,0,2,803,0,0,0,0,1,4,8,25,1,NON,HILLY,BI,25,0,0,42075,42021,2.72113992258,0,0,0,0,0,0,0,0,4242073,1508703.4
1419,-1,0,4,712,803,555,0,0,2,1,5,40,1,CTC,HILLY,BI,-99,0,6,42021,42013,1.83659368323,0,0,1,1,1,1,1,1,4242074,138872400.0
1420,-1,3,2,103,555,0,0,0,1,1,2,50,1,CTC,FLAT,BI,5,0,0,17178,17119,40.0136075605,20915,0,0,0,0,0,0,0,1717065,28141708.0
1421,-1,1,4,802,777,0,0,0,2,1,1,25,1,CTC,FLAT,BI,-99,0,0,17111,29051,1.03950252776,28615,0,0,0,0,0,0,0,1729001,157220672.0
1422,-1,0,4,757,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,5,17045,17118,7.09103362276,0,0,1,1,1,1,1,0,1717066,0.0
1423,-1,0,2,802,0,0,0,0,1,4,7,40,1,NON,HILLY,BI,15,0,0,17071,17100,38.5349761362,4922,0,0,0,0,0,0,0,1717067,14168982.0
1424,-1,1,2,802,777,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,17071,17072,20.6002164435,28599,0,0,0,0,0,0,0,1717068,46320172.0
1425,-1,0,4,712,777,802,757,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17045,17112,0.42841942403,0,0,1,1,1,1,1,1,1717069,34393432.0
1426,-1,0,4,712,802,555,777,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17121,17112,1.79533323583,0,0,1,1,1,1,1,1,1717070,73353240.0
1427,-1,0,4,712,777,802,555,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17112,17111,1.69223498377,0,0,1,1,1,1,1,1,1717071,107746696.0
1428,-1,1,2,555,0,0,0,0,1,2,4,50,1,ABS,FLAT,BI,25,0,0,17093,17116,5.57337772143,21246,0,0,0,0,0,0,0,1717072,11479783.0
1429,-1,0,4,712,777,802,555,757,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17121,17120,2.19821154666,0,0,1,1,1,1,1,1,1717073,8942616.0
1430,-1,1,2,555,0,0,0,0,1,2,4,50,1,ABS,FLAT,BI,25,0,0,17093,17113,1.48315071751,21246,0,0,0,0,0,0,0,1717074,11479783.0
1431,-1,1,2,555,0,0,0,0,1,2,4,50,1,ABS,FLAT,BI,25,0,0,17113,17094,58.4062473256,21246,0,0,0,0,0,0,0,1717075,7314281.0
1432,-1,0,2,802,0,0,0,0,1,1,3,60,1,CTC,FLAT,BI,15,0,0,17050,17084,57.6894341709,0,0,0,0,0,0,0,0,1717076,28276588.0
1433,-1,2,2,802,0,0,0,0,1,1,3,60,1,CTC,FLAT,BI,15,0,0,17084,17114,32.3580391569,31147,0,0,0,0,0,0,0,1717077,29218840.0
1434,-1,1,3,555,0,0,0,0,2,2,1,35,1,ABS,FLAT,SD,-99,0,0,17088,17115,5.47685046263,0,0,0,0,0,0,0,0,1717078,33652244.0
1435,-1,0,4,802,777,555,400,757,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17115,17117,5.77100022924,0,0,1,1,1,1,1,1,1717079,59138236.0
1436,-1,0,3,400,802,555,777,0,2,1,1,60,1,CTC,FLAT,SD,-99,0,6,17115,17114,0.208820789309,0,0,1,1,1,1,1,1,1717080,23558490.0
1437,-1,0,4,400,712,802,555,777,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17113,17115,16.4452354988,0,0,1,1,1,1,1,1,1717081,32873118.0
1438,-1,2,2,777,0,0,0,0,1,4,3,45,1,NON,FLAT,BI,15,0,0,17066,17094,0.986190385936,5287,0,0,0,0,0,0,0,1717082,34206304.0
1439,-1,2,2,103,555,777,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,17066,17067,8.87046625408,4890,0,0,0,0,0,0,0,1717083,9370528.0
1440,-1,2,2,555,0,0,0,0,1,2,4,50,1,ABS,FLAT,BI,25,0,0,29047,29062,105.275349834,21111,0,0,0,0,0,0,0,2929017,19854562.0
1441,-1,0,4,777,555,757,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29048,29047,0.332018671944,0,0,1,1,1,1,1,1,2929018,31442676.0
1442,-1,0,4,777,555,757,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29048,29049,1.47604917629,0,0,1,1,1,1,1,1,2929019,28554352.0
1443,-1,2,2,777,555,0,0,0,1,1,3,55,1,CTC,FLAT,BI,15,0,0,29049,29050,5.72208536871,0,0,0,0,0,0,0,0,2929020,71540880.0
1444,-1,0,4,777,555,757,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29047,29050,4.73917827772,0,0,1,1,1,1,1,1,2929021,12438512.0
1445,-1,0,4,555,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,5,17117,17116,3.16308297204,0,0,1,1,1,1,1,0,1717084,15518216.0
1446,-1,0,4,712,400,802,555,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17116,17061,1.48503340715,0,0,1,1,1,1,1,1,1717085,6151570.0
1447,-1,0,2,802,400,0,0,0,1,1,3,60,1,CTC,FLAT,BI,15,0,0,17061,17114,10.6326056829,0,0,0,0,0,0,0,0,1717086,28886108.0
1448,-1,0,4,777,555,757,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,17118,17117,1.88704325853,0,0,1,1,1,1,1,1,1717087,57606800.0
1449,-1,0,4,777,555,757,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29048,17118,1.4853532724,0,0,1,1,1,1,1,1,2917003,57606800.0
1450,-1,2,2,777,0,0,0,0,1,1,3,50,1,CTC,FLAT,BI,15,0,0,29020,5009,220.076679229,16230,0,0,0,0,0,0,0,2905002,7428235.5
1451,-1,2,2,777,0,0,0,0,1,1,7,50,1,CTC,HILLY,BI,15,0,0,29027,29064,226.057501092,20517,0,0,0,0,0,0,0,2929022,58680836.0
1452,-1,0,4,777,802,555,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,6,29051,29026,2.19718433978,0,0,1,1,1,1,1,1,2929023,56506072.0
1453,-1,1,4,757,777,555,712,0,2,1,1,25,1,CTC,FLAT,BI,-99,0,0,29049,29022,2.32911853611,28616,0,0,0,0,0,0,0,2929024,94627768.0
1454,-1,1,3,802,777,0,0,0,2,1,5,50,1,CTC,HILLY,SD,-99,0,0,29051,29026,2.17310159124,28615,0,0,0,0,0,0,0,2929025,107396240.0
1455,-1,0,4,802,103,712,777,555,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17119,17057,0.160250193706,0,400,1,1,1,1,1,1,1717088,100583760.0
1456,-1,0,4,712,777,802,103,103,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17111,17119,1.28978815277,0,0,1,1,1,1,1,1,1717089,130577168.0
1457,-1,0,4,712,802,555,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,17113,17121,0.353495164375,0,0,1,1,1,1,1,1,1717090,82295872.0
1458,-1,0,2,400,103,0,0,0,1,4,7,45,1,NON,HILLY,BI,15,0,0,17150,17122,8.33886042921,0,0,0,0,0,0,0,0,1717091,18124422.0
1459,-1,1,4,777,0,0,0,0,2,2,1,25,1,ABS,FLAT,BI,-99,0,0,29027,29037,6.76845868226,20508,0,0,0,0,0,0,0,2929026,180647232.0
1460,-1,1,2,555,777,0,0,0,1,1,2,50,1,CTC,FLAT,BI,5,0,0,29028,29042,18.3644106703,30966,0,0,0,0,0,0,0,2929027,76200680.0
1461,-1,0,2,555,777,0,0,0,1,1,3,60,1,CTC,FLAT,BI,15,0,0,29042,29040,29.374047866,0,0,0,0,0,0,0,0,2929028,41579588.0
1462,-1,2,2,777,555,0,0,0,1,1,3,55,1,CTC,FLAT,BI,15,0,0,29050,29025,83.728175056,28641,0,0,0,0,0,0,0,2929029,82134920.0
1463,-1,1,4,777,0,0,0,0,2,1,5,60,1,CTC,HILLY,BI,-99,0,0,19059,19058,1.62528799503,5383,0,0,0,0,0,0,0,1919002,3322707.0
1464,-1,0,3,777,0,0,0,0,2,1,5,70,1,CTC,HILLY,SD,-99,0,0,29002,19061,36.7118585517,0,0,0,0,0,0,0,0,2919002,35491724.0
1465,-1,1,2,777,0,0,0,0,1,1,2,55,1,CTC,FLAT,BI,5,0,0,29031,29002,3.04337064517,28597,0,0,0,0,0,0,0,2929030,81294040.0
1466,-1,0,4,400,802,777,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29056,29052,2.71149030744,0,0,1,1,1,1,1,1,2929031,92616416.0
1467,-1,1,4,802,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,29052,29028,7.73859607879,21018,0,0,0,0,0,0,0,2929032,80789256.0
1468,-1,1,4,802,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,29053,29052,0.890799456561,21018,0,0,0,0,0,0,0,2929033,53508024.0
1469,-1,0,4,400,777,802,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29053,29039,0.105058577046,0,0,1,1,1,1,1,1,2929034,97105016.0
1470,-1,0,4,400,777,802,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29054,29053,0.854346613508,0,0,1,1,1,1,1,1,2929035,68212504.0
1471,-1,0,4,400,777,802,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29055,29054,0.252146500279,0,0,1,1,1,1,1,1,2929036,84332544.0
1472,-1,0,4,400,777,802,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29055,29063,1.57363199908,0,0,1,1,1,1,1,1,2929037,42.1
1473,-1,0,4,400,802,777,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29056,29055,0.751648577258,0,0,1,1,1,1,1,1,2929038,59995368.0
1474,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29011,29056,3.77690097483,0,0,1,1,1,1,1,1,2929039,139105856.0
1475,-1,0,4,400,777,802,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29057,29053,0.0791517796743,0,0,1,1,1,1,1,1,2929040,65690720.0
1476,-1,1,2,400,0,0,0,0,1,1,7,40,1,CTC,HILLY,BI,15,0,0,29058,29024,0.376273447166,20998,0,0,0,0,0,0,0,2929041,15910798.0
1477,-1,1,2,400,0,0,0,0,1,1,7,50,1,CTC,HILLY,BI,15,0,0,29054,29058,0.722959976922,20486,0,0,0,0,0,0,0,2929042,14274065.0
1478,-1,0,2,400,0,0,0,0,1,4,2,40,1,NON,FLAT,BI,5,0,0,17126,17124,10.8268193008,0,0,0,0,0,0,0,0,1717092,3077221.2
1479,-1,2,2,777,555,0,0,0,1,4,3,45,1,NON,FLAT,BI,15,0,0,17124,17087,0.113083798157,21203,0,0,0,0,0,0,0,1717093,36855712.0
1480,-1,0,2,400,555,0,0,0,1,4,4,40,1,NON,FLAT,BI,25,0,0,17197,17125,2.38234853321,0,0,0,0,0,0,0,0,1717094,4047928.5
1481,-1,0,2,802,0,0,0,0,1,1,7,50,1,CTC,HILLY,BI,15,0,0,17079,17173,29.4780513129,0,0,0,0,0,0,0,0,1717095,7203226.0
1482,-1,0,2,802,0,0,0,0,1,1,7,55,1,CTC,HILLY,BI,15,0,0,17060,17095,60.9175430725,0,0,0,0,0,0,0,0,1717096,7956817.0
1483,-1,0,2,400,0,0,0,0,1,4,7,45,1,NON,HILLY,BI,15,0,0,17122,17123,40.0006142936,0,0,0,0,0,0,0,0,1717097,2345340.5
1484,-1,0,2,802,103,0,0,0,1,1,7,55,1,CTC,HILLY,BI,15,0,0,17197,17122,63.3485926335,0,0,0,0,0,0,0,0,1717098,15783892.0
1485,-1,0,2,103,0,0,0,0,1,1,8,45,1,CTC,HILLY,BI,25,0,0,17127,17025,58.9360705882,0,0,0,0,0,0,0,0,1717099,8087656.0
1486,-1,0,2,555,103,0,0,0,1,1,3,45,1,CTC,FLAT,BI,15,0,6,17127,17128,0.288042106806,0,0,1,1,1,1,1,1,1717100,8383029.0
1487,-1,4,2,555,0,0,0,0,1,4,3,45,1,NON,FLAT,BI,15,0,0,17082,17128,39.6383132719,5932,0,0,0,0,0,0,0,1717101,6950899.0
1488,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20025,20026,0.526968285874,0,0,1,1,1,1,1,1,2020004,112837808.0
1489,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20026,29003,1.74561474884,0,0,1,1,1,1,1,1,2029003,90145152.0
1490,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20027,20025,1.48163536382,0,0,1,1,1,1,1,1,2020005,112837784.0
1491,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20027,20028,1.42834691281,0,0,1,1,1,1,1,1,2020006,63821820.0
1492,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29010,20025,1.85921668865,0,0,1,1,1,1,1,1,2920003,22.8
1493,-1,0,4,400,0,0,0,0,2,1,1,60,0,CTC,FLAT,BI,-99,0,5,20036,29010,1.3274538663,0,0,1,1,1,1,1,0,2029004,6307.1
1494,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20036,20025,1.29912901843,0,0,1,1,1,1,1,1,2020007,0.0
1495,-1,0,4,400,0,0,0,0,2,1,1,60,0,CTC,FLAT,BI,-99,0,5,29010,29003,0.976782469507,0,0,1,1,1,1,1,0,2929043,6284.3
1496,-1,0,4,777,802,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29013,29012,1.91721034844,0,0,1,1,1,1,1,1,2929044,13949350.0
1497,-1,1,4,777,802,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,29004,29059,0.802317562304,27736,0,0,0,0,0,0,0,2929045,468010848.0
1498,-1,0,4,777,400,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29013,29011,1.00121806346,0,0,1,1,1,1,1,1,2929046,33287260.0
1499,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20035,29013,1.55676934835,0,0,1,1,1,1,1,1,2029005,19346508.0
1500,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20035,20029,0.611248429361,0,0,1,1,1,1,1,1,2020008,505582400.0
1501,-1,0,4,777,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,5,20029,29004,2.30443933331,0,0,1,1,1,1,1,0,2029006,401834656.0
1502,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29005,29014,0.475325320636,0,0,1,1,1,1,1,1,2929047,138694192.0
1503,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29014,20027,0.858959831787,0,0,1,1,1,1,1,1,2920004,173699856.0
1504,-1,0,4,777,400,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29011,29014,1.52317164915,0,0,1,1,1,1,1,1,2929048,35008820.0
1505,-1,0,4,400,777,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,20029,29006,0.546078879251,0,0,1,1,1,1,1,1,2029007,148696624.0
1506,-1,0,4,777,400,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29006,29011,1.43290436663,0,0,1,1,1,1,1,1,2929049,70814184.0
1507,-1,1,4,777,802,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,29005,29006,0.362326624514,27736,0,0,0,0,0,0,0,2929050,146197920.0
1508,-1,1,4,777,802,0,0,0,2,1,5,50,1,CTC,HILLY,BI,-99,0,0,29006,29012,1.7452126967,27736,0,0,0,0,0,0,0,2929051,52226812.0
1509,-1,0,4,802,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,5,29007,29063,3.35363068303,0,0,1,1,1,1,1,0,2929052,58928904.0
1510,-1,0,4,400,105,802,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29038,29007,0.491435630348,0,0,1,1,1,1,1,1,2929053,32369916.0
1511,-1,0,4,400,777,802,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,6,29057,29058,1.02160725175,0,0,1,1,1,1,1,1,2929054,6761802.0
1512,-1,0,4,802,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,5,29058,29038,3.94745517521,0,0,1,1,1,1,1,0,2929055,5125071.0
1513,-1,1,4,555,777,0,0,0,2,1,1,45,1,CTC,FLAT,BI,-99,0,0,29059,29008,0.460170655333,21008,0,0,0,0,0,0,0,2929056,366203008.0
1514,-1,0,4,777,802,555,105,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,6,29008,29009,2.70370654335,0,0,1,1,1,1,1,1,2929057,12608959.0
1515,-1,0,4,802,105,555,400,777,2,1,1,45,1,CTC,FLAT,BI,-99,0,6,29038,29008,1.13560427462,0,0,1,1,1,1,1,1,2929058,8620948.0
1516,-1,1,4,555,105,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,18023,18068,15.6382606401,31209,0,0,0,0,0,0,0,1818075,30162954.0
1517,-1,0,2,103,0,0,0,0,2,2,1,55,1,ABS,FLAT,BI,-99,0,0,18054,18068,11.3921374305,6238,0,0,0,0,0,0,0,1818076,51334556.0
1518,-1,1,4,555,105,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,18078,18068,44.8663413292,31209,0,0,0,0,0,0,0,1818077,32997860.0
1519,-1,0,4,712,105,555,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,6,18070,18069,0.0542964226465,0,0,1,1,1,1,1,1,1818078,35564112.0
1520,-1,1,3,555,0,0,0,0,2,2,1,30,1,ABS,FLAT,SD,-99,0,0,18071,18073,16.9860448071,22080,0,0,0,0,0,0,0,1818079,138093552.0
1521,-1,1,2,555,0,0,0,0,1,1,2,60,1,CTC,FLAT,BI,5,0,0,18026,18071,115.332017045,31121,0,0,0,0,0,0,0,1818080,135086848.0
1522,-1,1,2,555,0,0,0,0,1,1,2,60,1,CTC,FLAT,BI,5,0,0,18072,18071,0.340099935571,31121,0,0,0,0,0,0,0,1818081,40450276.0
1523,-1,3,2,320,555,0,0,0,1,2,4,40,1,ABS,FLAT,BI,25,0,0,18072,18079,14.336486806,31172,0,0,0,0,0,0,0,1818082,26502956.0
1524,-1,0,4,103,0,0,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,0,18075,18055,5.2201875523,0,0,0,0,0,0,0,0,1818083,124204168.0
1525,-1,0,2,103,0,0,0,0,2,1,1,40,1,CTC,FLAT,BI,-99,0,0,17109,18074,12.5246401481,15058,0,0,0,0,0,0,0,1718006,36411228.0
1526,-1,0,2,103,0,0,0,0,2,1,1,40,1,CTC,FLAT,BI,-99,0,0,18074,18055,2.14884460753,6293,0,0,0,0,0,0,0,1818084,35454684.0
1527,-1,0,2,103,0,0,0,0,1,1,2,40,1,CTC,FLAT,BI,5,0,0,17014,17109,20.8122666406,6442,0,0,0,0,0,0,0,1717102,22288908.0
1528,-1,0,2,103,0,0,0,0,2,2,1,55,1,ABS,FLAT,BI,-99,0,0,17129,17055,11.389270304,6238,0,0,0,0,0,0,0,1717103,146941952.0
1529,-1,0,2,103,0,0,0,0,2,2,1,55,1,ABS,FLAT,BI,-99,0,0,17129,18075,7.71301228377,6238,0,0,0,0,0,0,0,1718007,147526256.0
1530,-1,1,4,103,555,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,17140,17136,5.83370732619,31143,0,0,0,0,0,0,0,1717104,38295604.0
1531,-1,1,4,103,555,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,17109,17129,8.71301996492,31143,0,0,0,0,0,0,0,1717105,43917956.0
1532,-1,3,3,555,0,0,0,0,2,2,1,30,1,ABS,FLAT,SD,-99,0,0,18074,18077,6.65266669744,5810,0,0,0,0,0,0,0,1818085,28996692.0
1533,-1,0,4,712,105,0,0,0,2,1,1,45,1,CTC,FLAT,BI,-99,0,0,17135,18076,6.99179293527,0,0,0,0,0,0,0,0,1718008,78571792.0
1534,-1,1,2,555,105,712,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,18087,18069,14.4973497491,31173,0,0,0,0,0,0,0,1818086,23714080.0
1535,-1,1,3,555,0,0,0,0,2,2,1,40,1,ABS,FLAT,SD,-99,0,0,18073,17136,15.2921751405,22078,0,0,0,0,0,0,0,1817004,95783096.0
1536,-1,0,4,802,0,0,0,0,2,1,1,55,1,CTC,FLAT,BI,-99,0,5,17155,17139,8.08431002641,0,0,1,1,1,1,1,0,1717106,209639.7
1537,-1,1,4,777,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,0,17108,17143,19.5198416079,24452,0,0,0,0,0,0,0,1717107,134306224.0
1538,-1,0,2,103,802,0,0,0,1,1,2,45,1,CTC,FLAT,BI,5,0,0,17108,17007,7.65048651075,0,0,0,0,0,0,0,0,1717108,158046656.0
1539,-1,0,2,103,802,0,0,0,1,1,2,45,1,CTC,FLAT,BI,5,0,0,17007,17026,6.24930253094,0,0,0,0,0,0,0,0,1717109,227271136.0
1540,-1,0,2,103,802,0,0,0,1,1,2,45,1,CTC,FLAT,BI,5,0,0,17029,17032,10.7217368611,0,0,0,0,0,0,0,0,1717110,178827664.0
1541,-1,0,3,777,0,0,0,0,2,1,5,55,1,CTC,HILLY,SD,-99,0,6,17131,17009,0.70173648904,0,0,1,1,1,1,1,1,1717111,282227744.0
1542,-1,0,3,777,0,0,0,0,2,1,5,55,1,CTC,HILLY,SD,-99,0,5,17132,17133,5.25147717236,0,0,1,1,1,1,1,0,1717112,41070172.0
1543,-1,2,2,777,0,0,0,0,1,1,2,55,1,CTC,FLAT,BI,5,0,0,17132,17059,5.13123686285,31141,0,0,0,0,0,0,0,1717113,39279432.0
1544,-1,2,2,777,0,0,0,0,1,1,2,55,1,CTC,FLAT,BI,5,0,0,17085,17132,24.3199758573,31141,0,0,0,0,0,0,0,1717114,80349608.0
1545,-1,0,3,777,0,0,0,0,2,2,5,55,1,ABS,HILLY,SD,-99,0,0,17133,17131,5.96433344955,0,0,0,0,0,0,0,0,1717115,256498992.0
1546,-1,0,3,777,0,0,0,0,2,2,5,55,1,ABS,HILLY,SD,-99,0,0,17134,17133,3.55050780717,0,0,0,0,0,0,0,0,1717116,297569184.0
1547,-1,0,3,777,0,0,0,0,2,2,5,55,1,ABS,HILLY,SD,-99,0,0,19060,17134,33.0540276748,0,0,0,0,0,0,0,0,1917002,87889456.0
1548,-1,1,4,777,0,0,0,0,2,1,1,60,1,CTC,FLAT,BI,-99,0,0,17134,17011,47.2380088394,5411,0,0,0,0,0,0,0,1717117,297428736.0
1549,-1,3,3,555,0,0,0,0,2,2,1,30,1,ABS,FLAT,SD,-99,0,0,18081,18076,2.19676428131,5810,0,0,0,0,0,0,0,1818087,40022.2
1550,-1,0,4,712,105,0,0,0,2,1,1,45,1,CTC,FLAT,BI,-99,0,0,17154,17135,8.85931929913,0,0,0,0,0,0,0,0,1717118,78571792.0
1551,-1,0,4,555,0,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,5,17136,17138,3.27371106474,0,0,1,1,1,1,1,0,1717119,107260032.0
1552,-1,0,4,83,0,0,0,0,2,1,1,25,1,CTC,FLAT,BI,-99,0,0,17135,17137,3.17287586736,0,0,0,0,0,0,0,0,1717120,0.0
1553,-1,0,4,555,103,0,0,0,2,1,1,50,1,CTC,FLAT,BI,-99,0,6,17136,17137,0.0136851342824,0,0,1,1,1,1,1,1,1717121,21230484.0
1554,-1,0,4,83,0,0,0,0,2,1,1,25,1,CTC,FLAT,BI,-99,0,0,17137,17155,2.85339363593,0,0,0,0,0,0,0,0,1717122,0.5
1555,-1,0,4,83,0,0,0,0,2,1,1,25,1,CTC,FLAT,BI,-99,0,0,17055,17158,3.29535615791,0,0,0,0,0,0,0,0,1717123,414326.6
