,ID,A_NODE,B_NODE,LENGTH,TTIME,CAPACITY,P1,P2,GAMMA,TADJ,ML_CLASS,LINK_TYPE,NO_RRS,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8
218,54013,54016,54024,58.41385,116.8277,13.8,0.031592,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
219,39014,39035,39107,24.06137,28.873644,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
220,39015,39037,39048,4.57309,5.487708,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
221,39016,39012,39088,6.34157,15.219768,129.0,0.002525,21.631586,25.0,0,2,3,1,712,0,0,0,0,0,0,0
222,39017,39043,39058,5.75854,13.820496,129.0,0.002525,21.631586,25.0,0,1,4,1,712,0,0,0,0,0,0,0
223,39018,39016,39087,4.53869,6.05158666667,129.0,0.002525,21.631586,25.0,0,1,3,1,555,0,0,0,0,0,0,0
224,39019,39084,39086,2.12287,5.094888,129.0,0.002525,21.631586,25.0,0,1,2,1,6,0,0,0,0,0,0,0
225,39020,39053,39059,4.65359,6.20478666667,51.6,0.006312,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
226,39021,39088,39059,30.33709,40.4494533333,51.6,0.006312,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
227,39022,39082,39051,23.68433,28.421196,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
228,39023,39077,39058,30.63635,40.8484666667,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
229,39024,39077,39045,16.39964,17.8905163636,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
230,39025,39010,39046,28.37721,30.9569563636,129.0,0.002525,21.631586,25.0,0,1,3,2,712,105,0,0,0,0,0,0
231,39026,39018,39049,17.06849,25.602735,9.9,0.032873,21.631586,25.0,0,3,2,2,320,555,0,0,0,0,0,0
232,39027,39056,39001,18.44612,24.5948266667,27.5,0.011834,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
233,39028,39005,39047,17.55385,23.4051333333,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
234,39029,39015,39054,20.07812,26.7708266667,51.6,0.006312,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
235,39030,39015,39056,23.98914,31.98552,9.9,0.032873,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
236,39031,39015,39050,23.23855,27.88626,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
237,39032,39050,39055,32.7618,35.7401454545,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
238,39033,39112,39054,17.94431,23.9257466667,51.6,0.006312,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
239,39034,39110,39049,10.59339,12.712068,86.0,0.003787,21.631586,25.0,0,1,2,2,555,712,0,0,0,0,0,0
240,39035,39037,39052,21.27774,25.533288,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
241,39036,39035,39051,71.67016,86.004192,258.0,0.001262,10.815793,10.0,0,1,4,2,555,712,0,0,0,0,0,0
242,39037,39048,39050,21.11412,25.336944,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
243,39038,39037,39049,12.19133,14.629596,86.0,0.003787,21.631586,25.0,0,1,2,2,320,555,0,0,0,0,0,0
244,39039,39122,39048,54.93846,65.926152,51.6,0.006312,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0
245,39040,39018,39047,46.43174,55.718088,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
246,39041,39044,39046,13.29643,14.5051963636,86.0,0.003787,21.631586,25.0,0,1,2,2,555,712,0,0,0,0,0,0
247,39042,39044,39045,15.25637,16.6433127273,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
248,39043,39051,39044,28.2477,37.6636,16.5,0.019724,21.631586,25.0,0,1,2,2,555,856,0,0,0,0,0,0
249,54014,54017,39042,2.28519,3.91746857143,9.9,0.032873,21.631586,25.0,0,3,2,2,555,712,0,0,0,0,0,0
250,39044,39036,39042,10.34818,17.7397371429,9.9,0.032873,21.631586,25.0,0,3,2,2,712,555,0,0,0,0,0,0
251,54015,54018,54023,30.05047,36.060564,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
252,54016,54006,21045,1.51529,1.818348,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
253,54017,54006,54022,10.64631,12.775572,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
254,21001,21039,21045,11.29359,19.36044,216.0,0.002022,7.879387,10.0,0,1,4,1,712,0,0,0,0,0,0,0
255,54018,54005,54023,65.08919,111.581468571,13.0,0.033698,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
256,39045,39040,39041,4.50921,5.411052,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
257,21002,21044,21046,8.76726,9.56428363636,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
258,21003,21005,21063,3.67715,4.01143636364,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
259,21004,21046,21047,41.90042,45.7095490909,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
260,54019,54017,54022,39.44427,78.88854,8.3,0.052654,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
261,39046,39009,54006,39.54365,47.45238,258.0,0.001262,10.815793,10.0,0,1,3,1,555,0,0,0,0,0,0,0
262,39047,39037,39115,64.01891,80.0236375,258.0,0.001262,10.815793,10.0,0,2,4,1,555,0,0,0,0,0,0,0
263,54020,54017,54020,75.43252,129.312891429,9.9,0.032873,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
264,42023,42015,42016,48.66919,97.33838,9.9,0.032873,21.631586,25.0,0,1,2,2,555,712,0,0,0,0,0,0
265,39048,39076,39066,8.95127,10.741524,258.0,0.001262,10.815793,10.0,0,1,4,2,555,712,0,0,0,0,0,0
266,39049,39030,39034,34.78911,83.493864,9.9,0.032873,21.631586,25.0,0,4,2,1,712,0,0,0,0,0,0,0
267,39050,39033,39032,26.90327,29.3490218182,129.0,0.002525,21.631586,25.0,0,1,3,1,555,0,0,0,0,0,0,0
268,54021,54018,54019,8.83594,10.603128,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
269,54022,54014,54017,79.01234,189.629616,8.3,0.052654,15.758774,25.0,0,3,2,1,712,0,0,0,0,0,0,0
270,51039,51081,51008,1.16734,2.801616,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
271,51040,51008,51011,16.90278,20.283336,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
272,51041,51018,51083,35.26938,52.90407,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
273,37030,37073,37006,6.33785,7.60542,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
274,37031,37014,37026,21.07802,36.1337485714,8.3,0.052654,15.758774,25.0,0,4,2,2,555,712,0,0,0,0,0,0
275,37032,37026,37028,24.76418,42.45288,8.3,0.052654,15.758774,25.0,0,4,2,1,555,0,0,0,0,0,0,0
276,51042,51026,54015,11.4334,22.8668,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
277,54023,54011,51027,30.5861,61.1722,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
278,54024,54008,54015,47.26234,81.0211542857,40.8,0.008346,23.200626,32.5,0,3,2,1,555,0,0,0,0,0,0,0
279,51043,51027,54015,21.96086,43.92172,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
280,51044,51020,51027,34.84738,69.69476,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
281,51045,51018,51026,30.59724,52.4524114286,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
282,37033,37026,51007,121.75961,260.91345,25.9,0.016849,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
283,37034,37004,37013,23.98678,26.1673963636,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
284,37035,37015,37025,10.00269,12.003228,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
285,37036,37025,37056,3.36573,4.038876,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
286,37037,37013,37017,28.70815,31.3179818182,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
287,45005,45003,45034,5.70007,6.21825818182,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
288,37038,37071,37018,4.14841,4.978092,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
289,37039,37020,37023,5.03021,6.036252,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
290,37040,37012,37020,3.59961,4.319532,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
291,37041,37024,37053,1.88423,2.261076,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
292,45006,45030,45031,18.68499,22.421988,13.0,0.033698,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
293,45007,45032,37022,10.68812,12.825744,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
294,45008,45018,45033,10.7391,12.88692,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
295,37042,37021,37022,6.85211,8.222532,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
296,45009,45033,45047,3.59386,4.312632,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
297,45010,45031,37020,25.48405,30.58086,13.0,0.033698,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
298,45011,45004,45029,0.33313,0.799512,258.0,0.001262,10.815793,10.0,0,2,4,2,712,555,0,0,0,0,0,0
299,45012,45016,45057,50.94249,67.92332,9.9,0.032873,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
300,37043,37018,37019,11.24094,13.489128,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
301,45013,45059,45030,64.52143,96.782145,13.0,0.033698,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
302,45014,45016,45030,18.18369,24.24492,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
303,37044,37072,37017,23.87708,35.81562,8.3,0.052654,15.758774,25.0,0,2,2,1,712,0,0,0,0,0,0,0
304,54025,54004,54012,9.61267,26.2163727273,43.2,0.01011,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
305,54026,54007,54013,23.67988,47.35976,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
306,54027,54012,54013,7.08823,14.17646,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
307,51046,51021,54013,25.1671,60.40104,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
308,54028,54010,54012,15.35897,30.71794,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
309,51047,51019,51022,38.89547,77.79094,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
310,21005,21040,21041,42.86101,102.866424,7.8,0.043468,23.200626,32.5,0,2,2,1,712,0,0,0,0,0,0,0
311,21006,21040,21043,30.0674,51.5441142857,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
312,51048,51022,21043,55.14322,110.28644,68.0,0.005007,23.200626,32.5,0,1,2,1,712,0,0,0,0,0,0,0
313,51049,51022,51024,22.07553,44.15106,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
314,47002,47037,47041,3.13801,7.531224,23.0,0.018955,15.758774,25.0,0,5,2,1,712,0,0,0,0,0,0,0
315,47003,47041,47042,27.42408,41.13612,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
316,47004,47035,47042,5.72112,8.58168,72.0,0.006066,15.758774,25.0,0,1,2,2,712,555,0,0,0,0,0,0
317,51050,51017,47037,24.32098,41.6931085714,21.6,0.020219,15.758774,25.0,0,3,2,1,555,0,0,0,0,0,0,0
318,37045,37010,47041,95.2055,259.651363636,40.8,0.008346,23.200626,32.5,0,1,2,1,712,0,0,0,0,0,0,0
319,47005,47036,47038,15.82848,18.994176,36.0,0.012131,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
320,47006,47039,47040,10.44536,12.534432,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
321,47007,47002,47040,16.49227,19.790724,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
322,47008,47038,47039,6.50928,7.811136,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
323,47009,47034,47036,16.09631,38.631144,51.6,0.006312,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
324,47010,47034,47038,11.07678,26.584272,43.2,0.01011,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
325,21007,21042,21041,43.59326,87.18652,13.1,0.026081,23.200626,32.5,0,2,2,1,712,0,0,0,0,0,0,0
326,47011,47035,51023,43.1878,64.7817,43.2,0.01011,15.758774,25.0,0,1,2,2,555,712,0,0,0,0,0,0
327,47012,47036,47037,51.7241,62.06892,21.6,0.020219,15.758774,25.0,0,3,2,1,555,0,0,0,0,0,0,0
328,47013,47036,47035,40.50362,60.75543,43.2,0.01011,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
329,51051,51022,47035,45.71916,68.57874,43.2,0.01011,15.758774,25.0,0,1,2,2,555,712,0,0,0,0,0,0
330,37046,37008,37016,20.5853,49.40472,13.8,0.031592,15.758774,25.0,0,3,2,1,418,0,0,0,0,0,0,0
331,45015,45027,45028,5.22992,6.275904,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
332,45016,45025,45028,3.91806,4.701672,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
333,45017,45020,45027,10.35406,12.424872,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
334,45018,45025,45026,11.02499,13.229988,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
335,45019,45024,37016,22.91942,55.006608,13.1,0.026081,23.200626,32.5,0,4,2,1,418,0,0,0,0,0,0,0
336,45020,45061,37011,31.32482,41.7664266667,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
337,45021,45023,45024,23.21297,30.9506266667,21.6,0.020219,15.758774,25.0,0,4,2,1,555,0,0,0,0,0,0,0
338,45022,45015,45022,1.99883,2.998245,72.0,0.006066,15.758774,25.0,0,1,2,2,712,555,0,0,0,0,0,0
339,45023,45019,45022,8.54387,12.815805,13.8,0.031592,15.758774,25.0,0,3,2,2,712,555,0,0,0,0,0,0
340,45024,45021,45019,25.62051,38.430765,13.8,0.031592,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
341,45025,45021,45022,25.1411,30.16932,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
342,45026,45020,45045,17.72525,21.2703,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
343,13004,13059,13076,5.80987,8.714805,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
344,45027,45061,45019,35.5449,60.9341142857,13.8,0.031592,15.758774,25.0,0,1,2,2,712,555,0,0,0,0,0,0
345,37047,37015,37009,2.23063,2.676756,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
346,45028,45017,45018,13.52243,16.226916,43.2,0.01011,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
347,37048,37074,37014,46.39687,79.5374914286,8.3,0.052654,15.758774,25.0,0,4,2,2,555,712,0,0,0,0,0,0
348,37049,37008,37010,41.30104,99.122496,20.4,0.016692,23.200626,32.5,0,2,2,1,555,0,0,0,0,0,0,0
349,37050,37010,37011,27.50204,36.6693866667,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
350,45029,45016,45017,41.50238,55.3365066667,8.3,0.052654,15.758774,25.0,0,3,2,1,555,0,0,0,0,0,0,0
351,45030,45015,45016,26.56152,31.873824,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
352,45031,45014,45015,19.97203,24.4555469388,13.8,0.031592,15.758774,25.0,0,3,2,2,712,555,0,0,0,0,0,0
353,54029,54010,54011,18.65669,37.31338,204.0,0.001669,11.600313,13.0,0,1,4,1,555,0,0,0,0,0,0,0
354,51052,51019,51021,48.53078,145.59234,43.2,0.01011,15.758774,25.0,0,3,2,1,555,0,0,0,0,0,0,0
355,54030,54004,54008,43.68886,119.151436364,72.0,0.006066,15.758774,25.0,0,3,2,2,555,712,0,0,0,0,0,0
356,51053,51019,51020,3.09097,6.18194,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
357,51054,51017,51018,110.66257,132.795084,43.2,0.01011,15.758774,25.0,0,3,2,1,555,0,0,0,0,0,0,0
358,37051,37075,47034,74.80866,179.540784,68.0,0.005007,23.200626,32.5,0,1,2,1,555,0,0,0,0,0,0,0
359,45032,45013,45034,12.67122,13.8231490909,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
360,42024,42011,42012,27.17442,40.76163,51.6,0.006312,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
361,51055,51013,51014,38.47764,46.173168,72.0,0.006066,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
362,37052,37006,37007,12.941,15.5292,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
363,51056,51011,51080,30.55321,36.663852,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
364,54031,54008,54009,60.3123,144.74952,13.8,0.031592,15.758774,25.0,0,5,2,2,555,712,0,0,0,0,0,0
365,37053,37003,37004,0.90158,2.163792,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
366,37054,37001,37073,56.84427,69.6052285714,13.8,0.031592,15.758774,25.0,0,3,2,1,555,0,0,0,0,0,0,0
367,54032,54006,54007,73.55964,110.33946,258.0,0.001262,10.815793,10.0,0,1,4,1,555,0,0,0,0,0,0,0
368,51057,51010,54003,82.92752,124.39128,204.0,0.001669,11.600313,13.0,0,1,4,1,712,0,0,0,0,0,0,0
369,51058,51082,51009,40.63686,60.95529,51.6,0.006312,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
370,51059,51004,51005,20.11535,21.9440181818,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
371,51060,51002,51003,68.08016,102.12024,43.2,0.01011,15.758774,25.0,0,4,2,2,108,712,0,0,0,0,0,0
372,21008,21039,21040,70.86543,121.483594286,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
373,42025,42009,36005,51.82917,103.65834,13.1,0.026081,23.200626,32.5,0,3,2,2,80,154,0,0,0,0,0,0
374,39051,39085,26045,26.5923,35.4564,129.0,0.002525,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
375,39052,39029,26056,15.58316,37.399584,9.9,0.032873,21.631586,25.0,0,4,2,2,6,103,0,0,0,0,0,0
376,10006,10006,42052,16.6847,25.02705,258.0,0.001262,10.815793,10.0,0,3,4,1,555,0,0,0,0,0,0,0
377,42026,42006,42007,13.43497,20.152455,25.8,0.012623,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
378,42027,42004,42005,33.31533,39.978396,129.0,0.002525,21.631586,25.0,0,1,3,2,555,105,0,0,0,0,0,0
379,26017,26015,26018,3.02305,9.06915,27.5,0.011834,21.631586,25.0,0,3,2,2,712,335,0,0,0,0,0,0
380,26018,26015,26017,21.26218,28.3495733333,51.6,0.006312,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0
381,26019,26015,26063,48.50784,83.1562971429,9.9,0.032873,21.631586,25.0,0,4,2,2,335,555,0,0,0,0,0,0
382,26020,26014,26017,41.43117,55.24156,25.8,0.012623,21.631586,25.0,0,2,2,1,712,0,0,0,0,0,0,0
383,39053,39011,39013,8.07074,9.684888,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
384,18006,18006,39094,47.1965,62.9286666667,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
385,18007,18027,39025,9.42636,11.311632,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
386,39054,39025,39014,26.08811,31.305732,129.0,0.002525,21.631586,25.0,0,1,3,1,712,0,0,0,0,0,0,0
387,18008,18012,18057,1.78422,1.78422,51.6,0.006312,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
388,26021,26016,18023,28.55235,38.0698,51.6,0.006312,21.631586,25.0,0,3,2,2,335,555,0,0,0,0,0,0
389,18009,18029,18030,20.64492,27.52656,51.6,0.006312,21.631586,25.0,0,3,2,2,555,769,0,0,0,0,0,0
390,18010,18018,18025,11.29617,16.944255,9.9,0.032873,21.631586,25.0,0,4,2,1,555,0,0,0,0,0,0,0
391,18011,18025,18030,20.57667,27.43556,9.9,0.032873,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
392,18012,18014,18025,16.04775,24.071625,27.5,0.011834,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
393,18013,18018,18014,17.64594,21.175128,129.0,0.002525,21.631586,25.0,0,1,3,2,712,555,0,0,0,0,0,0
394,18014,18012,18029,38.91708,46.700496,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
395,18015,18056,18012,64.01724,76.820688,51.6,0.006312,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
396,39055,39017,18059,57.28053,85.920795,9.9,0.032873,21.631586,25.0,0,3,2,2,320,555,0,0,0,0,0,0
397,18016,18014,18027,30.88393,37.060716,129.0,0.002525,21.631586,25.0,0,1,3,1,712,0,0,0,0,0,0,0
398,18017,18006,18026,18.05665,19.6981636364,51.6,0.006312,21.631586,25.0,0,2,2,1,555,0,0,0,0,0,0,0
399,39056,39013,18026,54.84406,59.8298836364,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
400,39057,39091,39089,13.07694,15.692328,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
401,39058,39019,39022,1.15296,2.767104,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
402,39059,39019,39080,3.54708,7.09416,129.0,0.002525,21.631586,25.0,0,1,3,2,320,555,0,0,0,0,0,0
403,39060,39023,39080,6.758,13.516,258.0,0.001262,10.815793,10.0,0,1,4,2,320,555,0,0,0,0,0,0
404,39061,39022,39023,6.60325,15.8478,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
405,21009,21031,39073,14.6583,25.1285142857,216.0,0.002022,7.879387,10.0,0,1,4,1,555,0,0,0,0,0,0,0
406,39062,39023,39020,14.17931,17.015172,86.0,0.003787,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
407,39063,39125,39014,37.25982,49.67976,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
408,39064,39008,39022,3.98246,9.557904,86.0,0.003787,21.631586,25.0,0,4,2,1,555,0,0,0,0,0,0,0
409,21010,21032,21038,11.79485,14.15382,258.0,0.001262,10.815793,10.0,0,1,3,1,712,0,0,0,0,0,0,0
410,21011,21008,21037,21.01751,31.526265,13.8,0.031592,15.758774,25.0,0,3,2,2,967,712,0,0,0,0,0,0
411,21012,21068,21035,2.98229,8.94687,258.0,0.001262,10.815793,10.0,0,1,3,1,712,0,0,0,0,0,0,0
412,21013,21035,21036,6.53594,7.843128,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
413,21014,21016,21036,8.39638,10.075656,86.0,0.003787,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
414,21015,21054,21035,107.45767,161.186505,31.0,0.010519,21.631586,25.0,0,3,2,1,712,0,0,0,0,0,0,0
415,21016,21006,21065,123.98002,212.537177143,21.6,0.020219,15.758774,25.0,0,3,2,1,907,0,0,0,0,0,0,0
416,21017,21066,21065,4.44489,17.77956,82.6,0.003945,21.631586,25.0,0,2,3,2,555,712,0,0,0,0,0,0
417,21018,21007,21033,81.67688,108.902506667,21.6,0.020219,15.758774,25.0,0,2,2,1,555,0,0,0,0,0,0,0
418,21019,21030,21032,41.69556,50.034672,72.0,0.006066,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
419,21020,21008,21031,65.7616,78.91392,72.0,0.006066,15.758774,25.0,0,1,2,1,555,0,0,0,0,0,0,0
420,18018,18024,18011,23.70756,35.56134,86.0,0.003787,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
421,18019,18011,18020,27.71295,36.9506,25.8,0.012623,21.631586,25.0,0,3,2,2,712,555,0,0,0,0,0,0
422,18020,18079,18021,9.76592,14.64888,51.6,0.006312,21.631586,25.0,0,2,2,2,555,712,0,0,0,0,0,0
423,18021,18074,17097,33.14908,66.29816,25.8,0.012623,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
424,17010,17079,17206,26.17969,31.415628,72.0,0.006066,15.758774,25.0,0,0,2,1,802,0,0,0,0,0,0,0
425,17011,17080,17097,11.45137,17.177055,9.9,0.032873,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
426,17012,17062,17078,40.67867,48.814404,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
427,17013,17062,18011,43.95664,47.9526981818,51.6,0.006312,21.631586,25.0,0,1,2,1,555,0,0,0,0,0,0,0
428,18022,18017,18019,3.57619,5.364285,86.0,0.003787,21.631586,25.0,0,3,2,2,712,555,0,0,0,0,0,0
429,18023,18008,18009,24.81258,29.775096,43.2,0.01011,15.758774,25.0,0,1,2,1,712,0,0,0,0,0,0,0
430,18024,18010,18017,63.26536,75.918432,258.0,0.001262,10.815793,10.0,0,1,4,1,712,0,0,0,0,0,0,0
431,18025,18024,18025,44.46755,66.701325,16.5,0.019724,21.631586,25.0,0,3,2,1,555,0,0,0,0,0,0,0
432,18026,18004,18021,71.21723,94.9563066667,258.0,0.001262,10.815793,10.0,0,1,4,2,712,105,0,0,0,0,0,0
433,18027,18019,18020,34.18527,45.58036,9.9,0.032873,21.631586,25.0,0,4,2,2,712,555,0,0,0,0,0,0
434,18028,18063,18018,31.59576,37.914912,258.0,0.001262,10.815793,10.0,0,1,4,2,712,555,0,0,0,0,0,0
435,17014,17062,18010,53.84994,64.619928,51.6,0.006312,21.631586,25.0,0,1,2,1,712,0,0,0,0,0,0,0
