  462   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  484    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  484    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  484    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  484    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  484    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  484    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  484    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  484    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  484    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  484   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  484   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  484   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  506    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  506    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  506    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  506    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  506    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  506    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  506    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  506    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
  506    9    518.94      0.04     95.67      1.14    196.00 88.1 29.2    7745.2
  506   10    951.83      0.04     95.67      1.14    196.00 19.8 52.1    4747.7
  506   11    748.78      0.04     95.67      1.14    340.00 12.1 86.8   11869.9
  506   12    806.08      0.04     95.67      1.14    340.00 14.1 81.8    6331.6
  514    1    410.36      0.04     95.67      1.14    196.00 53.9 61.0    7583.4
  514    2    387.92      0.04     95.67      1.14     47.00105.1 26.8    8709.9
  514    3    388.86      0.04     95.67      1.14     47.00103.9 24.2    8457.0
  514    4    399.24      0.04     95.67      1.14     47.00102.6 27.5    8587.2
  514    5    379.49      0.04     95.67      1.14     47.00117.5 19.3   13675.1
  514    6    382.21      0.04     95.67      1.14     47.00 90.2 28.3    7821.0
  514    7    476.82      0.04     95.67      1.14    196.00 62.8 49.8    7433.4
  514    8    424.63      0.04     95.67      1.14    196.00 75.8 42.4    7801.6
